player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id
129821,Esteban,Ordonez,U,1987-06-20,ECU,NA,NA
129822,Nick,Maurillo,U,1987-11-11,USA,NA,NA
129823,Brandon Christopher,Corace,U,1986-10-18,USA,NA,NA
129824,Chan,Ly,U,1969-12-24,USA,NA,NA
129825,Paul,Heckler,U,1990-11-16,USA,NA,NA
129826,Alex,Parry,U,1988-03-23,GBR,NA,NA
129827,Charlie,Goode,U,1990-02-21,GBR,NA,NA
129828,Hugo,Martinez,U,1991-05-07,MEX,NA,NA
129829,Jose Carlos,Velazquez,R,1986-10-31,MEX,NA,NA
129830,Bertrand,Sautron,U,NA,FRA,NA,NA
129831,Sylver,Schorgen,U,1990-09-15,FRA,NA,NA
129832,Maxime,Draillard,U,1976-02-14,FRA,NA,NA
129833,Cesar,Grobel,R,1989-09-18,BRA,NA,NA
129834,Gareth,Greenwood,L,1980-08-01,RSA,NA,NA
129835,Brett,Lagerwall,U,1988-01-29,RSA,NA,NA
129836,Mohamed,Ibrahim,U,1990-08-10,RSA,NA,NA
129837,Nicholas,Moxley,U,1982-01-14,USA,NA,NA
129838,Bastian,Schuetz,U,1988-02-23,GER,NA,NA
129839,Felipe,Araya Roman,R,1988-05-02,CHI,NA,NA
129840,Sebastian,Livingstone,U,1974-10-23,CHI,NA,NA
129841,Rodrigo,Cabezas,U,1972-03-20,CHI,NA,NA
129842,Diego,Jimenez,U,NA,CHI,NA,NA
129843,Juan,Millanao,U,1984-11-19,CHI,NA,NA
129844,Sebastian,Muniz,U,1991-01-23,CHI,NA,NA
129845,Julio Cesar,Bugueno,U,1989-10-27,CHI,NA,NA
129846,Pablo,Galarce,U,1980-06-03,CHI,NA,NA
129847,Brett,Hillier,R,1988-05-27,AUS,NA,NA
129848,Maciej,Behnke,U,1989-12-22,POL,NA,NA
129849,Jimmy,Asp,U,1986-03-21,SWE,NA,NA
129850,Joseph,Newman,U,1989-09-30,USA,NA,NA
129851,Mark,Silva,U,1988-05-23,CAN,NA,NA
129852,Nikola,Prpic,U,1986-01-13,CRO,NA,NA
129853,Federico,Levi,U,1985-06-18,ARG,NA,NA
129854,Tomas,Tancredi,U,1990-10-07,BRA,NA,NA
129855,Eduardo,Eli,U,1991-02-15,BRA,NA,NA
129856,Benjamin,Rodriguez,U,1988-09-16,ECU,NA,NA
129857,Juan Xavier,Ponce,L,1989-08-08,ECU,NA,NA
129858,Jose Manuel,Figueira,U,1992-02-02,VEN,NA,NA
129859,Dang Ngoc,Vinh,U,1991-01-25,VIE,NA,NA
129860,Antonio,Maiorano,U,1991-05-07,ITA,NA,NA
129861,Stefano,Briganti,U,NA,ITA,NA,NA
129862,Salvador,Garcia Villa,U,1983-11-10,MEX,NA,NA
129863,Owen,Long,U,1988-07-28,USA,NA,NA
129864,Luis,Rangel,U,1976-01-19,MEX,NA,NA
129865,Andreas,Viesca,R,1988-07-19,MEX,NA,NA
129866,Juan Manuel,Munoz,U,NA,MEX,NA,NA
129867,Rafael,Arana,U,1988-01-18,MEX,NA,NA
129868,Luis Francisco,Contreras,U,1988-10-04,MEX,NA,NA
129869,Ricardo,Jonguitud,U,NA,MEX,NA,NA
129870,Olive,Martin,U,NA,ARG,NA,NA
129871,Luis Oswaldo,Arriaga,U,1986-07-27,MEX,NA,NA
129872,Omar,Aboussalham,U,1986-11-26,MAR,NA,NA
129873,Hamza,Benboubker,U,1990-12-26,MAR,NA,NA
129874,Nelson,Cortes Leiva,R,1987-07-21,BRA,NA,NA
129875,Eduardo,Luz,U,1991-06-17,BRA,NA,NA
129876,Guilherme,Joesting,U,1991-05-08,BRA,NA,NA
129877,Diogo,Santos,U,1989-06-09,BRA,NA,NA
129878,Gustavo,Guerin,R,1989-06-05,BRA,NA,NA
129879,Raphael,Simard Machado,U,1991-03-13,BRA,NA,NA
129880,Franco,Mata,U,1977-07-12,MOZ,NA,NA
129881,Carlos Alberto,Alferez Bohorquez,L,1992-06-03,ESP,NA,NA
129882,Javier,De Paiz Ferrer,U,1989-08-26,ESP,NA,NA
129883,Daniel,Pokorny,U,1988-10-26,CZE,NA,NA
129884,Petr,Satral,R,1989-12-06,CZE,NA,NA
129885,Jan,Lysy,R,1975-05-01,CZE,NA,NA
129886,Artjom,Agamov,R,1990-04-24,GER,NA,NA
129887,Mareno,Heinecke,U,1988-02-02,GER,NA,NA
129888,Christopher,Rea,U,1985-03-17,USA,NA,NA
129889,Richard,Del Nunzio,R,1993-12-07,USA,NA,NA
129890,Derek,Di Fazio,U,1976-07-01,USA,NA,NA
129891,Patrick,Olobo,U,1984-03-06,UGA,NA,NA
129892,Marin,Rosovic,U,1981-05-03,CRO,NA,NA
129893,Luka,Zunic,U,1984-03-12,CRO,NA,NA
129894,Matthias,Kidler,R,1990-05-07,GER,NA,NA
129895,Emil,Setic,R,1989-02-10,CRO,NA,NA
129896,Dae Woe,Shin,U,1988-05-11,KOR,NA,NA
129897,Dae Young,Kim,U,1988-04-13,KOR,NA,NA
129898,Jae Jun,Kwak,U,1988-06-25,KOR,NA,NA
129899,Girts Jr,Dzelde,U,1988-04-01,LAT,NA,NA
129900,Mark,Rosslein,U,NA,GER,NA,NA
129901,Phillipp,Hoffmann,U,1988-01-12,GER,NA,NA
129902,Simon,Spano,U,NA,GER,NA,NA
129903,Kwong,Fu,U,1975-09-04,HKG,NA,NA
129904,Jeffrey,Zungunde,U,1989-02-25,GBR,NA,NA
129905,Jiri,Kana,U,1988-08-18,CZE,NA,NA
129906,Kacper,Rams,R,1990-06-30,POL,NA,NA
129907,Martin,Orsula,U,1983-01-09,SVK,NA,NA
129908,Erik,Halaj,U,1991-01-29,SVK,NA,NA
129909,Pavel,Durcov,U,1984-07-23,SVK,NA,NA
129910,Tomas,Sevcov,U,1989-08-30,SVK,NA,NA
129911,Marat,Sharipov,R,2002-10-09,RUS,188,NA
129912,Ivan,Lidzar,U,1989-12-13,KAZ,NA,NA
129913,Maxim,Prasolov,U,1990-08-20,RUS,NA,NA
129914,Ruslan,Kuzdenbayev,U,NA,KAZ,NA,NA
129915,Joaquin,Munoz Bejarano,U,1975-07-19,ESP,NA,NA
129916,Gianandrea,Heyer,U,1987-09-28,SUI,NA,NA
129917,Andreas,Wojciechowski,U,NA,GER,NA,NA
129918,Christoph,Munster,U,1985-09-29,GER,NA,NA
129919,Carlos Alberto,Romiti,R,1983-06-28,ITA,NA,NA
129920,Edoardo,Poli,R,1991-08-06,ITA,NA,NA
129921,Daniele,Vaccaro,U,1986-06-29,ITA,NA,NA
129922,Alexander,Cherman,U,1989-01-31,AUS,NA,NA
129923,Marcos,Garcia De Torres,U,NA,ESP,NA,NA
129924,Robert,Lee,U,1991-05-15,GBR,NA,NA
129925,Juan Diego,Cuadrado Moreno,U,1991-03-13,ESP,NA,NA
129926,Drew,Eberly,U,1985-06-12,USA,NA,NA
129927,Scott,Lieberman,U,1987-09-01,USA,NA,NA
129928,Egor,Fedotov,U,1989-09-13,RUS,NA,NA
129929,Rado,Be Harvel,U,1989-10-05,FRA,NA,NA
129930,Thibaud,Pech,U,NA,FRA,NA,NA
129931,Bob,Van Der Laar,R,1987-08-23,NED,NA,NA
129932,Lorcan,Kelleher,R,1990-05-31,IRL,NA,NA
129933,Fiachra,Lennon,R,1981-09-25,IRL,NA,NA
129934,Shaun,Herry,U,NA,USA,NA,NA
129935,Brandon,Gallegos,U,1991-04-19,USA,NA,NA
129936,Nick,Ames,R,1984-02-19,GBR,NA,NA
129937,Francis,Hazelwood,R,1987-05-30,GBR,NA,NA
129938,Philip,Whalley,R,1984-07-22,GBR,NA,NA
129939,Ryan,Crampton,U,1988-06-18,GBR,NA,NA
129940,Santiago,Lobelo,U,1991-05-17,COL,NA,NA
129941,Leo,Sarria,U,1990-02-04,COL,NA,NA
129942,Juan Felipe,Cardoso Guzman,R,1991-01-14,COL,NA,NA
129943,Leonardo,Bertozzi,U,1963-07-17,ITA,NA,NA
129944,Emanuele,Ribezzi,U,NA,ITA,NA,NA
129945,Pedro Xavier,Munoz,U,1988-08-08,ECU,NA,NA
129946,Sebastian,Ulloa,U,NA,ECU,NA,NA
129947,Rommel,Bucheli,R,1990-03-16,ECU,NA,NA
129948,Javier,Urdaneta Martinez,U,1989-07-01,VEN,NA,NA
129949,Randall,Fiorentino,U,NA,USA,NA,NA
129950,Javier,Cornejo,U,1988-02-02,ECU,NA,NA
129951,Michal,Bartoszewski,U,1990-06-24,POL,NA,NA
129952,Szymon,Czopik,U,1988-05-03,POL,NA,NA
129953,Wojciech,Banasik,U,1990-08-27,POL,NA,NA
129954,Michal,Biegala,U,1987-04-04,POL,NA,NA
129955,Andrzei,Hantke,R,1989-12-07,POL,NA,NA
129956,Adam,Przybyszewski,U,1984-08-23,POL,NA,NA
129957,Radoslaw,Rosiak,U,1987-01-21,POL,NA,NA
129958,Tomasz Marek,Mrozowski,U,1990-03-09,POL,NA,NA
129959,Anthony,Lefevers,U,1974-05-30,USA,NA,NA
129960,Jorge,Jorge,R,1989-01-23,PER,NA,NA
129961,Parrish,Preston,R,1962-11-26,USA,NA,NA
129962,Andres,Escalante,U,1987-01-06,VEN,NA,NA
129963,Hunter,Gerlach,R,1985-09-12,USA,NA,NA
129964,David,Birkas,U,NA,GER,NA,NA
129965,David,Marcotte,R,1989-05-03,CAN,NA,NA
129966,Alexandre,Duval,R,1988-06-18,CAN,NA,NA
129967,Benjamin,Raynauld,R,1987-04-26,CAN,NA,NA
129968,Othman,Zerouali Ouariti,U,1988-09-24,CAN,NA,NA
129969,Denis,Chekushin,U,1990-05-06,RUS,NA,NA
129970,Dmitri,Suslov,U,1988-01-13,RUS,NA,NA
129971,Javier,Rubio Morillo,U,1986-08-14,ESP,NA,NA
129972,Diego,Benavent Nunez,U,1990-02-06,ESP,NA,NA
129973,Javier,Bernabe Balas,U,1988-12-02,ESP,NA,NA
129974,Max,Sjovall,U,1986-07-10,FIN,NA,NA
129975,Timo,Koskivuori,U,1983-07-22,FIN,NA,NA
129976,Pietari,Erko,U,1979-01-13,FIN,NA,NA
129977,Carl,Ho,U,1990-02-12,CAN,NA,NA
129978,Nick,Tchernikov,U,1991-01-15,CAN,NA,NA
129979,Ravil,Karimov,U,1986-05-13,UZB,NA,NA
129980,Murod,Ibragimov,U,1991-07-19,UZB,NA,NA
129981,Filipp,Grishutkin,R,1990-08-19,UZB,NA,NA
129982,Laziz,Mirzalimov,R,1990-09-05,UZB,NA,NA
129983,Jahongir,Radjiev,U,NA,UZB,NA,NA
129984,Bakhodyr,Sharipov,U,1988-08-22,UZB,NA,NA
129985,Ugun,Bekmuradov,U,1986-04-27,UZB,NA,NA
129986,Andrey,Bodrilin,U,1972-01-20,RUS,NA,NA
129987,Petr,Demidov,U,1989-10-17,RUS,NA,NA
129988,Samuel,Silva,U,1989-01-04,BRA,NA,NA
129989,Raphael,Trindade,U,1987-03-20,BRA,NA,NA
129990,Daniel,Gonzalez,U,1991-01-11,BRA,NA,NA
129991,Claudiney,Nascimento,U,1980-04-01,BRA,NA,NA
129992,Bernardo,Lipschitz,R,1991-10-04,BRA,NA,NA
129993,Andros,Putyera,U,1984-01-01,SVK,NA,NA
129994,Yan,Arnautovic,U,1984-01-01,SRB,NA,NA
129995,Raphael,Almeida,U,1980-11-29,BRA,NA,NA
129996,Enrico,Porro,U,1984-08-05,ITA,NA,NA
129997,Jonathan,Jaklitsch,U,1989-03-31,USA,NA,NA
129998,Roby,Parlade,R,1980-09-28,USA,NA,NA
129999,Xavier,Araque,U,1983-01-01,ECU,NA,NA
130000,Nicolas,Torres,U,1979-06-15,CHI,NA,NA
130001,Juan Xavier,Munoz,R,1990-01-03,ECU,NA,NA
130002,Cedric,Benoit,U,1987-03-31,SUI,NA,NA
130003,Hicham,Lahbabi,U,NA,MAR,NA,NA
130004,Jochen,Moser,U,NA,GER,NA,NA
130005,Cedric,Waelchli,U,1975-11-16,SUI,NA,NA
130006,Andreas,Schadler,U,1990-01-05,AUT,NA,NA
130007,Patrick,Petutschnig,U,1984-07-09,AUT,NA,NA
130008,Sergey,Solodkiy,U,1990-01-26,UKR,NA,NA
130009,Illya,Safiulin,U,1991-06-10,UKR,NA,NA
130010,Anton,Fatin,R,1977-02-22,RUS,NA,NA
130011,Alexander,Berezhyniuk,U,1989-07-22,UKR,NA,NA
130012,Andreii,Andriienko,R,1990-04-04,UKR,NA,NA
130013,Vladimir,Romanchenko,U,1987-10-13,UKR,NA,NA
130014,Dmytro,Nezhivoy,R,1989-09-06,UKR,NA,NA
130015,Alessio,Mocchi,U,1992-02-23,ITA,NA,NA
130016,Massimiliano,Sirchio,U,1965-05-18,ITA,NA,NA
130017,Matteo,Avellini,U,1985-05-11,ITA,NA,NA
130018,Lorenzo,Tarpani,U,1975-10-16,ITA,NA,NA
130019,Benjamin,Schmid,U,1979-09-25,GER,NA,NA
130020,Carlo,Valsecchi,U,1972-07-24,ITA,NA,NA
130021,Dennis,Cristello,R,1987-05-19,ITA,NA,NA
130022,Constantin,Mercas,U,NA,ROU,NA,NA
130023,Octavian,Dinuta,U,1987-04-13,ROU,NA,NA
130024,Adrian,Mosoi,U,1986-01-05,ROU,NA,NA
130025,Hendrik,Petzel,U,NA,GER,NA,NA
130026,Lukas,Lomberg,R,1988-05-14,GER,NA,NA
130027,Maximillian,Scheiter,U,1988-04-07,GER,NA,NA
130028,Matteo,Repetto,U,1988-08-03,ITA,NA,NA
130029,Luca,Vigesi,U,1990-06-09,ITA,NA,NA
130030,Samuel,Danchet,R,1985-03-17,FRA,NA,NA
130031,Daniel,Rubio Moreno,U,1989-11-13,ESP,NA,NA
130032,Charlie,Jones,U,1990-08-08,USA,NA,NA
130033,John J,Thornhill,U,1991-03-26,USA,NA,NA
130034,Nejc,Steiner,U,1988-09-16,SLO,NA,NA
130035,Mario,Saric,R,1988-08-29,CRO,NA,NA
130036,Angelo,Orsini,U,1989-11-05,ITA,NA,NA
130037,Cristiano,Russo,U,1991-05-11,ITA,NA,NA
130038,Daniele,Ciletti,U,1992-04-07,ITA,NA,NA
130039,Joe,Hattrup,U,1988-11-09,USA,NA,NA
130040,Jay,Wofford,U,NA,USA,NA,NA
130041,James,Wilson,U,1986-02-25,USA,NA,NA
130042,Ethan,Horn,U,NA,USA,NA,NA
130043,Jeremy,Reed,U,1988-06-05,USA,NA,NA
130044,Radoslaw,Pisarek,U,1990-02-28,POL,NA,NA
130045,Pawel,Bilicki,U,1989-07-09,POL,NA,NA
130046,Roman,Tennert,U,NA,GER,NA,NA
130047,Romain,Deridder,R,1987-04-02,FRA,NA,NA
130048,Sliman,Taghzouit,U,1987-05-25,FRA,NA,NA
130049,Cristian Alexandru,Ceparu,U,1988-08-17,ROU,NA,NA
130050,Bogdan,Morosanu,R,1989-06-19,ROU,NA,NA
130051,Matus,Beres,U,1989-06-01,SVK,NA,NA
130052,Miloslav,Dolezal,U,NA,SVK,NA,NA
130053,Martin,Martinicky,R,1988-04-05,SVK,NA,NA
130054,Carlos,Galvan,U,1988-12-28,ESP,NA,NA
130055,Ignacio,Ortiz,U,1988-09-07,COL,NA,NA
130056,Jorge,Alzate,U,NA,COL,NA,NA
130057,Santiago,Martinez,U,1992-04-27,COL,NA,NA
130058,Sergio,Cuartas,U,1991-12-27,COL,NA,NA
130059,Luis David,Salcedo Gomez,U,1992-09-19,COL,NA,NA
130060,Mariano,Restrepo,U,1989-11-11,COL,NA,NA
130061,Dimitri,Caron,U,NA,FRA,NA,NA
130062,Jerome,Allain,U,NA,FRA,NA,NA
130063,Aurelien,Lescallier,U,1980-11-21,FRA,NA,NA
130064,Roberto Carlos,Saa Daza,U,1990-01-02,ECU,NA,NA
130065,Julian,Pazmino,U,1990-01-17,ECU,NA,NA
130066,Juan Francisco,Fabara,U,1992-11-30,ECU,NA,NA
130067,Diego Miguel,Meneses,U,1992-04-22,ECU,NA,NA
130068,Michito,Kunimori,R,1988-08-17,JPN,NA,NA
130069,Takao,Ohno,U,1989-05-24,JPN,NA,NA
130070,Daisuke,Matsuo,U,1986-05-11,JPN,NA,NA
130071,Yamato,Matsui,U,1986-06-12,JPN,NA,NA
130072,Kaiky,Abiko Rodrigues,U,1987-10-26,BRA,NA,NA
130073,Kazuya,Ono,U,1988-03-02,JPN,NA,NA
130074,Tsubasa,Ito,U,1989-09-10,JPN,NA,NA
130075,Alexander,Cuellar,U,NA,COL,NA,NA
130076,Matt,Spindler,U,1991-04-13,USA,NA,NA
130077,Justin,Lopes,R,1989-01-11,FRA,NA,NA
130078,Hwang Han,Kim,R,1973-07-29,KOR,NA,NA
130079,Jongseon,Jeon,U,1984-09-19,KOR,NA,NA
130080,Wan Yong,Park,U,1991-01-05,KOR,NA,NA
130081,Seong Yook,Oh,U,NA,KOR,NA,NA
130082,Kang Ku,Kim,U,1989-06-30,KOR,NA,NA
130083,Johan,Gunnarsson,U,1989-09-27,SWE,NA,NA
130084,Juan Pablo,Munoz,U,NA,ECU,NA,NA
130085,Diego Andres,Aviles Gallardo,U,1992-09-09,ECU,NA,NA
130086,Xavier,Jones,U,NA,ECU,NA,NA
130087,Bruno,Faidutti,U,1989-04-10,ECU,NA,NA
130088,Tommi,Luhtala,U,1986-12-12,FIN,NA,NA
130089,Iiro,Vuorinen,U,1989-11-01,FIN,NA,NA
130090,Artem,Tuvakov,U,1988-03-31,UKR,NA,NA
130091,Mykhailo,Shypunov,U,1980-03-19,UKR,NA,NA
130092,Vladyslav,Dobrydnev,R,1990-11-29,UKR,NA,NA
130093,Leonardo Ivan,Rudich,U,1983-11-07,ARG,NA,NA
130094,Anibal,Aranda,R,1983-05-17,PAR,NA,NA
130095,Guillermo,Del Valle,U,1987-09-30,PAR,NA,NA
130096,Guillermo,Harrison,U,1989-02-01,PAR,NA,NA
130097,Ernesto,Soruco,U,1980-12-06,ARG,NA,NA
130098,Jordan,Knue,U,1988-06-09,USA,NA,NA
130099,Calon A,Alpar,U,1988-11-12,USA,NA,NA
130100,Issam,Jallouli,U,1979-09-09,TUN,NA,NA
130101,Raul,Martinez,U,1990-02-02,MEX,NA,NA
130102,Juan Pablo,Lopez Pendas,U,NA,MEX,NA,NA
130103,Patrick,Weschler,U,NA,MEX,NA,NA
130104,Sunder,Mohana,U,NA,MAS,NA,NA
130105,James,Moye,U,1988-03-29,USA,NA,NA
130106,Abraham,Alonso,R,1986-03-17,PER,NA,NA
130107,Nicholas,Laheney,R,1986-09-03,USA,NA,NA
130108,Dominick,Clewes,U,1986-02-06,GBR,NA,NA
130109,Adam,Taylor,R,1991-06-23,AUS,178,NA
130110,Klaus,Weber,U,1987-11-20,NZL,NA,NA
130111,Jason,Antoniolli,U,1988-03-14,AUS,NA,NA
130112,Patrick,Baldock,U,1989-11-03,AUS,NA,NA
130113,Fabio,Borges,U,1982-04-27,BRA,NA,NA
130114,Vinicius,Fullmann,R,1986-12-27,BRA,NA,NA
130115,Bruno,Sapienza,U,1991-12-20,BRA,NA,NA
130116,Michael,Maher,U,1981-07-21,USA,NA,NA
130117,John,Yetimoglu,U,1991-09-24,USA,NA,NA
130118,Michael,Rockman,U,1985-04-27,CAN,NA,NA
130119,Sam,Jonas,U,1985-11-01,CAN,NA,NA
130120,Jacek,Marciniak,R,1990-01-04,POL,NA,NA
130121,Dudley,Smith,R,1992-08-01,RSA,NA,NA
130122,Clayton,Sonn,U,1990-03-11,RSA,NA,NA
130123,Sarel,Van Rooyen,U,1988-07-21,RSA,NA,NA
130124,Seth,Roselt,R,1982-02-25,RSA,NA,NA
130125,Jason,Blakey Milner,U,1991-01-07,RSA,NA,NA
130126,Adriano,Locorotondo,U,1990-01-11,ITA,NA,NA
130127,Tore,Waldhausen,U,1991-05-01,GER,NA,NA
130128,Cristhian,Gaete,U,1988-07-07,CHI,NA,NA
130129,Camilo,Perez,R,1990-01-08,CHI,NA,NA
130130,Francisco,Melendez,L,1990-10-31,CHI,NA,NA
130131,Manuel,Lastra,U,1991-09-04,CHI,NA,NA
130132,Mauricio,Villa,U,1991-01-24,USA,NA,NA
130133,Yousef,Hammoudou,U,1985-10-08,MAR,NA,NA
130134,Nino,Hasandedic,U,1990-01-26,BIH,NA,NA
130135,Amar,Subasic,U,1991-01-15,BIH,NA,NA
130136,Diego,Gonsalvez,L,1989-12-15,MEX,NA,NA
130137,Gonzalo,Estrada,U,1991-04-22,MEX,NA,NA
130138,Jae Yun,Lee,U,1988-06-01,KOR,NA,NA
130139,Young Cheol,Lim,U,1987-07-09,KOR,NA,NA
130140,Young Hwan,Ju,U,1990-07-10,KOR,NA,NA
130141,Soo Ho,Lee,U,1986-08-11,KOR,NA,NA
130142,A Ram,Kim,U,1987-07-18,KOR,NA,NA
130143,Vinicius,Palhavan,R,1990-01-18,BRA,NA,NA
130144,Marco,Baio,U,NA,ITA,NA,NA
130145,Kristepher,Elien,L,1984-11-03,ISV,NA,NA
130146,Clifford,Malivert,R,1985-10-09,USA,NA,NA
130147,Cody,Loup,U,1987-11-02,USA,NA,NA
130148,Wesley,Miller,U,1987-07-10,USA,NA,NA
130149,Jason,Zafiros,U,1990-07-04,USA,NA,NA
130150,Stefanos,Champeris,U,1992-03-28,GRE,NA,NA
130151,Georgios,Drymalitis,U,1991-07-04,GRE,NA,NA
130152,Iason,Varfis,U,1992-08-03,GRE,NA,NA
130153,Andre,Gaidzinski,R,1992-02-20,BRA,NA,NA
130154,Guilherme,Gesser,U,1993-04-13,BRA,NA,NA
130155,Pavel,Prochorov,U,1988-06-08,RUS,NA,NA
130156,Jiri,Jiskra,U,1990-04-06,CZE,NA,NA
130157,Ales,Prochazka,U,1980-06-08,CZE,NA,NA
130158,Jaroslav,Beranek,R,1992-09-24,CZE,NA,NA
130159,Tomas,Lasak,R,1990-08-31,CZE,NA,NA
130160,Sarvar,Mamirov,U,1993-01-05,UZB,NA,NA
130161,Artyom,Arustamyan,R,1993-06-30,UZB,NA,NA
130162,Martin,Bezdicek,R,1990-08-22,CZE,NA,NA
130163,Petr,Dostal,R,1988-02-22,CZE,NA,NA
130164,Stephane,Poirier,U,1978-07-25,FRA,NA,NA
130165,Jamie Douglas,Coshan,U,NA,GBR,NA,NA
130166,Mohamed,Ben Amor,U,1992-08-08,TUN,NA,NA
130167,Reda,Ziadi,U,NA,MAR,NA,NA
130168,Christoffer,Madsen,U,1982-04-02,DEN,NA,NA
130169,Phillip,Purkert,U,1985-07-09,GER,NA,NA
130170,Mladen,Jardas,U,1989-10-13,CRO,NA,NA
130171,Dasen,Jardas,U,NA,CRO,NA,NA
130172,Shrikant,Rathi,U,1986-01-30,IND,NA,NA
130173,Ravjeet,Singh,R,1992-03-02,IND,NA,NA
130174,Hemant,Garg,R,1988-06-17,IND,NA,NA
130175,Prashant,Sawant,U,1978-03-07,IND,NA,NA
130176,Rubal,Shandilya,U,1990-01-10,IND,NA,NA
130177,Vedant,Kapoor,R,1991-09-28,IND,NA,NA
130178,Mihir,Mankad,U,1973-03-17,IND,NA,NA
130179,Jitender,Mehlda,U,1985-01-14,IND,NA,NA
130180,Monal,Chhillar,U,1990-06-28,IND,NA,NA
130181,Yuvraj,Haral,R,1984-04-19,IND,NA,NA
130182,Cenk,Uludag,U,1985-04-20,TUR,NA,NA
130183,Gorkem,Yurtseven,U,1991-08-19,TUR,NA,NA
130184,Ben,Rudolph,U,1983-03-13,GER,NA,NA
130185,Patrick,Krumm,U,1984-12-13,GER,NA,NA
130186,Marc,Brenning,R,1989-02-22,GER,NA,NA
130187,Alexander,Buehler,U,1989-11-03,GER,NA,NA
130188,Alberto,Giordano,U,1989-06-04,ITA,NA,NA
130189,Alexander,Geibel,R,1990-04-04,GER,NA,NA
130190,Stefan,Pamler,L,1991-05-01,GER,NA,NA
130191,Jakub,Magic,R,1986-12-15,SVK,NA,NA
130192,Matus,Magic,U,NA,SVK,NA,NA
130193,Jozef,Blasko,R,1989-01-15,SVK,NA,NA
130194,Gabor Janos,Toth,U,1988-12-08,HUN,NA,NA
130195,Edoardo,Ghiringhelli,L,1984-04-20,ITA,NA,NA
130196,Stefano,Fiandri,U,NA,ITA,NA,NA
130197,Fabio,Albicini,U,1993-04-08,ITA,NA,NA
130198,Kiril,Zahariev,U,1991-04-01,BUL,NA,NA
130199,Yosif,Mihailov,U,1987-10-20,BUL,NA,NA
130200,Alexander,Velev,U,NA,BUL,NA,NA
130201,Martin,Tomov,U,1990-12-28,BUL,NA,NA
130202,Philipp,Schuenemann,U,1982-07-01,GER,NA,NA
130203,Kacper,Procki,U,1988-09-11,POL,NA,NA
130204,Damian,Bartosiak,U,1991-02-12,POL,NA,NA
130205,Lorenzo,Filonzi,U,1977-07-21,ITA,NA,NA
130206,Alex,Watt,U,1989-03-30,GBR,NA,NA
130207,Michael,Hayes,U,1987-08-18,IRL,NA,NA
130208,Peter,Ianello,R,1988-06-12,USA,NA,NA
130209,Federico,Burioni,U,NA,ITA,NA,NA
130210,Alberto,Bedogni,U,NA,ITA,NA,NA
130211,Steffen,Wagner,U,1990-12-12,GER,NA,NA
130212,Nikola,Maksimovic,U,1990-03-23,SUI,NA,NA
130213,Ramon,Rodriguez Toledo,U,1978-02-05,ARG,NA,NA
130214,Juan Felipe,Tellez,R,1991-04-27,COL,NA,NA
130215,Guillermo,Alvarez,U,1990-04-04,COL,NA,NA
130216,Daniel,Alban,U,1991-08-17,COL,NA,NA
130217,Guy,Goren,U,1988-04-04,ISR,NA,NA
130218,Amir,Zari,U,1991-11-21,ISR,NA,NA
130219,Nimrod,Shalish,U,1991-06-11,ISR,NA,NA
130220,Itay,Levi,U,1989-09-30,ISR,NA,NA
130221,Gleb,Sklyr,R,1991-01-06,ISR,NA,NA
130222,Alon,Cohen,U,1984-04-09,ISR,NA,NA
130223,Yum,Adiv,R,1990-07-11,ISR,NA,NA
130224,Gay,Michlevithz,U,NA,ISR,NA,NA
130225,Benedik,Grosche,U,1984-10-15,GER,NA,NA
130226,Nicolas,Steiner,U,1991-01-09,GER,NA,NA
130227,Andrew,Kells,U,1990-06-19,USA,NA,NA
130228,Matt,Solomon,U,1988-01-06,SEY,NA,NA
130229,Jeff,Mullen,U,1990-11-28,USA,NA,NA
130230,Jay,Wong,L,1988-07-27,USA,NA,NA
130231,Maximilian,Ortiz,U,1986-07-29,USA,NA,NA
130232,Romain,Van Rillas,U,1979-05-18,FRA,NA,NA
130233,Davide,Paltrinieri,U,1993-04-13,ITA,NA,NA
130234,Luca,Carli,U,1990-08-13,ITA,NA,NA
130235,Jose,Fabara,U,1959-01-01,ECU,NA,NA
130236,Danko,Aguirre,U,1983-11-30,ECU,NA,NA
130237,Juan,Fornell,U,1985-01-14,ECU,NA,NA
130238,Jamie,Lawlor,U,1989-04-05,CAN,NA,NA
130239,Ryan,Maarschalk,U,1982-03-20,ZIM,NA,NA
130240,Adam,Becker,U,1985-01-03,CAN,NA,NA
130241,Dmitry,Rovkin,U,1992-09-25,RUS,NA,NA
130242,Dmitry,Molchanov,U,1991-09-09,RUS,NA,NA
130243,Igor,Kuznetsov,U,1991-12-08,RUS,NA,NA
130244,Mansur,Gishkaev,U,1989-09-02,RUS,NA,NA
130245,Mikhail,Saldin,U,1990-05-31,RUS,NA,NA
130246,Aleksey,Kalinin,R,1990-04-11,RUS,NA,NA
130247,Anton,Chekhov,R,1992-09-15,RUS,185,NA
130248,Pavel,Filatov,U,NA,RUS,NA,NA
130249,Vladimir,Egorov,U,1989-04-12,RUS,NA,NA
130250,Stipe,Primorac,U,1985-09-05,BIH,NA,NA
130251,Pawel,Poziomski,U,1990-01-23,POL,NA,NA
130252,Roberto,Guida,U,1990-03-04,ITA,NA,NA
130253,Matthias,Lapornik,U,1990-12-09,AUT,NA,NA
130254,Dan Catalin,Bitica,U,1991-04-11,ROU,NA,NA
